,lifetime_gross
10684,20431
10685,87783
10686,28208
10687,25442958
10688,954046
10689,10078
10690,3958500
10691,162138
10692,232641920
10693,232641920
10694,91595
10695,1048143
10696,174325
10697,24267
10698,157612
10699,8886
10700,30877
10701,561548
10702,64227
10703,5171
10704,538460
10705,538460
10706,538460
10707,5453
10708,5453
10709,27000
10710,12096300
10711,13623
10712,120680
10713,11486
10714,1025762
10715,144501
10716,8265
10717,54030
10718,444179
10719,26966
10720,837914
10721,87879
10722,37473
10723,5099316
10724,5099316
10725,64038616
10726,14806
10727,760000
10728,176391
10729,176391
10730,91125683
10731,8110975
10732,794452
10733,58293
10734,337135885
10735,988150
10736,3128941
10737,101451
10738,65014513
10739,3106530
10740,1538899
10741,20305841
10742,18476
10743,86208010
10744,50190
10745,4404154
10746,101196
10747,48421
10748,27053
10749,22004
10750,6050
10751,31849
10752,42024533
10753,30127963
10754,7171
10755,144680
10756,1783421
10757,1783421
10758,6534
10759,146754
10760,1369
10761,2756
10762,561085
10763,857522
10764,14618727
10765,1525532
10766,1525532
10767,1525532
10768,29494
10769,25020758
10770,129268
10771,200126
10772,652270625
10773,84464
10774,2800870
10775,256682
10776,306917
10777,54445357
10778,1777
10779,6558
10780,781727
10781,10627754
10782,83350911
10783,21571189
10784,1270847
10785,4196641
10786,246649
10787,75531
10788,23392
10789,18754371
10790,76271832
10791,81697192
10792,3100
10793,16086
10794,7744
10795,258237
10796,1851517
10797,62683
10798,2463
10799,28608
10800,28608
10801,4319001
10802,4319001
10803,50367
10804,2450846
10805,350006
10806,255119788
10807,52076908
10808,115637895
10809,1171559
10810,1171559
10811,3107551
10812,2722209
10813,2722209
10814,12000000
10815,4337
10816,4198
10817,1029
10818,491910
10819,3494070
10820,3494070
10821,5749134
10822,17503
10823,25317379
10824,14482031
10825,705908
10826,39891
10827,128261724
10828,113746621
10829,40169
10830,12666
10831,1624
10832,1781694
10833,13243
10834,8286
10835,2390525
10836,1978
10837,17223265
10838,253941
10839,2480
10840,2480
10841,266689
10842,73492
10843,10189
10844,60231
10845,26594261
10846,26594261
10847,26594261
10848,26594261
10849,26594261
10850,26594261
10851,124561
10852,1467396
10853,1467396
10854,50004
10855,1645711
10856,2546172
10857,34236
10858,32111
10859,33817
10860,55282
10861,55282
10862,8623
10863,1493782
10864,9195
10865,31569268
10866,1343349
10867,46874
10868,1359910
10869,37240
10870,89256424
10871,8005980
10872,27160
10873,26501323
10874,30955
10875,3303
10876,101310
10877,2850357
10878,386368
10879,73013910
10880,1494969
10881,32244051
10882,64521
10883,694600
10884,1061
10885,9458
10886,6671
10887,7886
10888,25000
10889,7205
10890,213064
10891,14674076
10892,159862
10893,204232
10894,587211
10895,587211
10896,8884
10897,26055
10898,390099
10899,665210
10900,557236
10901,1262091
10902,10782
10903,2228951
10904,2228951
10905,2228951
10906,3558669
10907,3558669
10908,45502
10909,34768
10910,12358
10911,12358
10912,19411
10913,54529
10914,4076
10915,52909
10916,16613
10917,5642
10918,1062941
10919,42056
10920,356461711
10921,356461711
10922,356461711
10923,10618
10924,319123
10925,11100
10926,31478
10927,8614
10928,2784
10929,2784
10930,38052832
10931,38052832
10932,38052832
10933,12101
10934,8489518
10935,154058340
10936,936662225
10937,47365290
10938,459005868
10939,172558876
10940,229024295
10941,180202163
10942,363070709
10943,315058289
10944,389813101
10945,408084349
10946,155442489
10947,189024
10948,2827666
10949,2198984
10950,30070
10951,2189047
10952,3393807
10953,7814
10954,5661
10955,6337299
10956,312706
10957,1381091
10958,46437
10959,1247376
10960,24554
10961,410952
10962,623112
10963,52819
10964,22731
10965,6796
10966,154642
10967,154642
10968,4210938
10969,1531489
10970,5424178
10971,54168
10972,120459
10973,3861
10974,2171
10975,135809
10976,1328001
10977,29384
10978,11777
10979,89134
10980,51271
10981,29731
10982,116353
10983,20205
10984,7196
10985,80634
10986,10171304
10987,10171304
10988,54204
10989,6621520
10990,2556361
10991,207121
10992,6968359
10993,1142944
10994,2664
10995,4646
10996,136707
10997,18686
10998,11342
10999,153908
11000,54051
11001,7696134
11002,166167230
11003,49254
11004,2914328
11005,37466
11006,12429583
11007,34030343
11008,78948
11009,1169603
11010,2610686
11011,7828841
11012,18238
11013,254666
11014,6095
11015,11894
11016,7192
11017,106771
11018,242646
11019,55523
11020,35088320
11021,35088320
11022,235037
11023,22348241
11024,38322743
11025,119364
11026,31309
11027,3002884
11028,155575
11029,38263
11030,18654
11031,130541
11032,2500431
11033,29504281
11034,4719695
11035,819431
11036,62660
11037,405917
11038,39347
11039,1411927
11040,53086
11041,615816
11042,673151
11043,1477002
11044,17506470
11045,58738
11046,6758416
11047,1110522
11048,104507
11049,34793
11050,660561
11051,23986
11052,121461
11053,1505
11054,3643
11055,21264
11056,231737
11057,231737
11058,29747603
11059,29747603
11060,7862
11061,222989
11062,43180
11063,34404
11064,6002684
11065,466114
11066,30029
11067,45431
11068,154189
11069,50257
11070,21679
11071,6388
11072,2082215
11073,199108
11074,666045
11075,11157
11076,306319
11077,3852271
11078,54117416
11079,10071
11080,32000304
11081,73378
11082,73378
11083,64460211
11084,144601
11085,35423380
11086,35423380
11087,566006
11088,4247285
11089,2634
11090,2634
11091,91675
11092,91675
11093,91675
11094,1372350
11095,69342
11096,1076075
11097,531806
11098,168874
11099,3078
11100,31090320
11101,3450
11102,12314651
11103,1009620
11104,21286
11105,5274
11106,23419
11107,14344
11108,10000
11109,352534
11110,252539
11111,10457
11112,573335
11113,573335
11114,308156
11115,162994032
11116,272371
11117,272371
11118,33078266
11119,375892
11120,16878
11121,44482410
11122,2120
11123,210591
11124,25801047
11125,4079895
11126,10219501
11127,190980
11128,190980
11129,190980
11130,216556
11131,3618912
11132,28072
11133,11774
11134,21770
11135,27793018
11136,27793018
11137,104442
11138,26461644
11139,2631
11140,2631
11141,111376
11142,10969
11143,55007
11144,113169
11145,259019
11146,1223326
11147,1348771
11148,50020
11149,3755
11150,3755
11151,3755
11152,1714
11153,12682
11154,7587485
11155,3712282
11156,10664749
11157,195792
11158,30160
11159,20262
11160,6883
11161,353007020
11162,32482090
11163,13848
11164,92706
11165,8914881
11166,862551
11167,1305887
11168,841015
11169,135004
11170,1190416
11171,229041
11172,73131
11173,1224330
11174,11001
11175,3546
11176,200498
11177,558173
11178,809590
11179,90411453
11180,45406
11181,3500
11182,28098
11183,8528
11184,36106
11185,415775
11186,534816
11187,24296
11188,19597
11189,8176
11190,683353
11191,78068
11192,7121719
11193,120808
11194,19375982
11195,1430655
11196,237000
11197,220496
11198,15077
11199,136158
11200,33307793
11201,151530
11202,2732684
11203,2122
11204,2122
11205,604849
11206,1689501
11207,975414
11208,205000
11209,1169875
11210,147542
11211,171740
11212,93436322
11213,5336
11214,22779
11215,316472
11216,6921
11217,14591
11218,71038190
11219,108808
11220,9632062
11221,42297
11222,303587
11223,7578
11224,7578
11225,2589811
11226,251555
11227,261033
11228,37446117
11229,5788
11230,45895
11231,2217562
11232,16432322
11233,288757
11234,42629776
11235,183320
11236,113067
11237,5637066
11238,15005
11239,1064454
11240,67665
11241,47558
11242,228136
11243,1028953
11244,3470
11245,14812144
11246,5900
11247,11428
11248,155190832
11249,55039
11250,608852
11251,1822250
11252,1727259
11253,288733
11254,1539680
11255,18983
11256,46912
11257,59696
11258,63063
11259,8462
11260,22467450
11261,1777378
11262,22898
11263,62506
11264,369065
11265,215185
11266,5240
11267,26822144
11268,89787
11269,5757
11270,24090
11271,111682
11272,22061
11273,48869
11274,23959
11275,1801807
11276,184296230
11277,10970
11278,2023282
11279,263635
11280,50203
11281,50203
11282,5814
11283,12711491
11284,190229
11285,2151
11286,16656125
11287,16656125
11288,17472
11289,1558836
11290,172860
11291,187112
11292,229094
11293,6047363
11294,16184
11295,7192291
11296,7192291
11297,502294
11298,6075
11299,95952
11300,317405
11301,333554
11302,11708269
11303,18901
11304,162685
11305,743541
11306,284147
11307,228433663
11308,136700
11309,136700
11310,12680
11311,3915251
11312,3915251
11313,112679
11314,409166
11315,19004
11316,2703296
11317,2703296
11318,718766
11319,753600
11320,1097797
11321,1009065
11322,213143
11323,110825712
11324,39359
11325,110212700
11326,4447
11327,21067116
11328,111996
11329,29817
11330,19634
11331,32251
11332,12655
11333,12655
11334,8944
11335,8944
11336,9129
11337,16400
11338,74068
11339,3047539
11340,496172
11341,847993
11342,32363404
11343,313770
11344,618883
11345,1020921
11346,1301696
11347,30662
11348,6870
11349,12551031
11350,70918
11351,53692
11352,35671
11353,89521
11354,1218730
11355,18010
11356,29316
11357,2493
11358,77466
11359,7347
11360,281723902
11361,78747585
11362,78747585
11363,15549
11364,12959
11365,183342
11366,212662
11367,63163
11368,235361
11369,7424
11370,17737646
11371,183790
11372,133663
11373,368384330
11374,612717
11375,6485961
11376,12985600
11377,27367660
11378,42725475
11379,325100054
11380,103144286
11381,158848340
11382,106774
11383,5716
11384,5716
11385,132348
11386,2827393
11387,2423468
11388,30810
11389,17282
11390,54125
11391,1291827
11392,1244576
11393,660216
11394,37795
11395,14231
11396,289232
11397,426318
11398,8031955
11399,2643586
11400,12153
11401,60537
11402,81476385
11403,20169
11404,336045770
11405,71509
11406,77041381
11407,77041381
11408,2804
11409,4655
11410,123087120
11411,62575678
11412,200074609
11413,376986
11414,5928
11415,10718
11416,7706436
11417,3642
11418,2544
11419,40557
11420,17766658
11421,58884188
11422,58884188
11423,63675
11424,4351
11425,143101
11426,1914090
11427,4571
11428,5514
11429,1242
11430,5746
11431,1004105
11432,13282
11433,1519
11434,256451
11435,25480
11436,1297
11437,1352
11438,330360194
11439,16831
11440,68719
11441,191533
11442,737548
11443,163383
11444,202348
11445,717772
11446,4157
11447,14360
11448,1529
11449,17282
11450,80734
11451,3401
11452,444055
11453,172343
11454,16670
11455,54965
11456,6420
11457,54030
11458,66013057
11459,1081
11460,54275
11461,9331
11462,78079
11463,8008363
11464,450692
11465,61274
11466,881
11467,4054
11468,4509
11469,251819
11470,398
11471,64437
11472,4870
11473,10137502
11474,52853219
11475,9000
11476,45938
11477,107352
11478,79800
11479,11294
11480,9561064
11481,9561064
11482,3984
11483,22764410
11484,615691
11485,12074
11486,12074
11487,151042
11488,151042
11489,151042
11490,323947
11491,20194
11492,269144
11493,12133
11494,208588
11495,12000
11496,25079
11497,845464
11498,96734
11499,8178001
11500,13547
11501,3044347
11502,4030360
11503,146146
11504,704352
11505,6738000
11506,3447633
11507,52421953
11508,46889293
11509,46889293
11510,1178196
11511,37151
11512,892802
11513,80
11514,80
11515,25696
11516,3759286
11517,15709
11518,23462
11519,43788
11520,482341
11521,1784763
11522,161129
11523,30186
11524,9719
11525,12756
11526,6434
11527,5872
11528,14677654
11529,5228
11530,14677654
11531,5228
11532,4280
11533,25138705
11534,25138705
11535,10975
11536,30207
11537,155936
11538,42330
11539,34193
11540,129784
11541,22862
11542,2152
11543,27740955
11544,50425
11545,50379
11546,14440985
11547,161197785
11548,134552
11549,225863
11550,17513452
11551,24140
11552,101531
11553,7199
11554,452053
11555,702354
11556,702354
11557,161531
11558,103536
11559,37285
11560,37285
11561,56451232
11562,56451232
11563,43089
11564,5775076
11565,14130
11566,286639
11567,1967
11568,52453
11569,21316
11570,33258
11571,3703046
11572,4702420
11573,4900
11574,124800
11575,61568
11576,40758
11577,1200627
11578,67132
11579,3591417
11580,67790117
11581,32163
11582,1455
11583,91218
11584,30115
11585,1036
11586,11114018
11587,7556
11588,1659002
11589,1659002
11590,1659002
11591,60058
11592,494506
11593,81600
11594,3220371
11595,1537125
11596,90777
11597,4012
11598,10021175
11599,2668936
11600,2334228
11601,3181
11602,603582
11603,603582
11604,16029670
11605,4704
11606,36336
11607,36336
11608,28281
11609,28281
11610,36010
11611,108083
11612,1978592
11613,5573
11614,1081
11615,148994
11616,425831
11617,27166
11618,166750
11619,1986748
11620,632542
11621,632542
11622,346472
11623,43047372
11624,43047372
11625,9995
11626,166775
11627,5212
11628,23968
11629,127910
11630,1625
11631,32766
11632,34866
11633,45055776
11634,1777043
11635,2436633
11636,9252038
11637,13651946
11638,206040
11639,222670
11640,1361045
11641,1361045
11642,1361045
11643,581813
11644,3301
11645,1650
11646,44133
11647,1007943
11648,334618
11649,10983
11650,2167
11651,2167
11652,17785
11653,28180
11654,14475
11655,433924
11656,22076
11657,169700110
11658,133443
11659,43393
11660,4631
11661,261819
11662,10172
11663,852676
11664,28066
11665,1236094
11666,72313754
11667,104897530
11668,572212
11669,1430
11670,2024099
11671,1156000
11672,3827261
11673,34282
11674,4480
11675,82913
11676,2421
11677,5361
11678,4412
11679,17986
11680,303002
11681,421201
11682,30498085
11683,2134
11684,347321
11685,26632
11686,49667
11687,3355948
11688,20435
11689,22272
11690,76543
11691,134213
11692,280958
11693,10024
11694,34068
11695,19339
11696,172394
11697,80080379
11698,131995
11699,337907
11700,63014
11701,2258620
11702,112391
11703,200238
11704,1162653
11705,1348456
11706,1808
11707,57027435
11708,337812
11709,70958
11710,401328
11711,5211
11712,5211
11713,108110
11714,298457
11715,88045
11716,34362
11717,18300124
11718,222856
11719,2184640
11720,12227722
11721,2491
11722,2022115
11723,13546
11724,7683267
11725,14672713
11726,497323
11727,2075
11728,7416
11729,607
11730,130178411
11731,7325177
11732,74709
11733,1700681
11734,13598
11735,119388
11736,13906
11737,490643
11738,16692
11739,2325
11740,2020532
11741,284856
11742,245034
11743,158928
11744,26731
11745,36890
11746,220524
11747,590000
11748,596591
11749,314701
11750,100975
11751,109767581
11752,7995
11753,4630
11754,17234
11755,316100
11756,2021
11757,55506
11758,31982
11759,1031
11760,188392
11761,26302731
11762,4364639
11763,45497
11764,2311
11765,3144
11766,447353
11767,28598376
11768,9956
11769,40516
11770,456127
11771,5654
11772,3080
11773,2065487
11774,342370
11775,621300
11776,828278
11777,260430
11778,34916787
11779,10330
11780,210840
11781,28460702
11782,25269
11783,25269
11784,2653032
11785,4100
11786,4100
11787,2541854
11788,2541854
11789,1647416
11790,1647416
11791,70259870
11792,8245
11793,8253
11794,10550
11795,1164
11796,207584
11797,3909
11798,1190
11799,101203
11800,7791
11801,28848693
11802,65817
11803,410185
11804,3967
11805,46843513
11806,111071
11807,2500000
11808,6100
11809,14061361
11810,290674
11811,185093
11812,11686940
11813,27284
11814,10663357
11815,8845
11816,150357137
11817,143528619
11818,144822
11819,64432
11820,680113
11821,6557047
11822,6295
11823,6843
11824,3804
11825,919651
11826,1207007
11827,2598
11828,1415450
11829,28411
11830,92696
11831,10938134
11832,35100
11833,11750
11834,11750
11835,1513793
11836,4871263
11837,14394097
11838,1017335
11839,20783704
11840,20783704
11841,708726
11842,199228
11843,777373
11844,710508
11845,1124045
11846,667863
11847,32211
11848,9045
11849,9045
11850,4529
11851,275497
11852,21327
11853,20555
11854,410465
11855,62511
11856,162364
11857,208959
11858,100401
11859,54370084
11860,3479315
11861,9100
11862,55511
11863,477453
11864,17062499
11865,91221830
11866,3351735
11867,31211
11868,3164
11869,33312
11870,19919
11871,15789389
11872,528799
11873,17306
11874,50105
11875,222098
11876,515876
11877,12971
11878,1009301
11879,135392
11880,4842699
11881,11287
11882,6508
11883,5083
11884,5895
11885,1186426
11886,4212828
11887,887851
11888,36880033
11889,18051
11890,3169351
11891,295488
11892,3000342
11893,35593113
11894,130152
11895,27569558
11896,13300000
11897,2246000
11898,1000229
11899,854757
11900,56245075
11901,146487
11902,12810
11903,190068280
11904,190068280
11905,2610896
11906,12639297
11907,31153464
11908,1329249
11909,1585687
11910,15073
11911,72082998
11912,62678608
11913,341268248
11914,23083334
11915,2002036
11916,6490401
11917,9669521
11918,101368
11919,67500
11920,40492
11921,122902
11922,45254
11923,5858
11924,11720
11925,11428
11926,51229
11927,30169
11928,28648
11929,50291
11930,24134
11931,1243810
11932,317564
11933,1041228
11934,23665
11935,5319
11936,52665
11937,38737
11938,67095
11939,2734
11940,2679437
11941,789963
11942,3140
11943,39962
11944,2256
11945,43403
11946,2372
11947,305205
11948,2300121
11949,29337
11950,587877
11951,98297
11952,19504
11953,6690
11954,8419
11955,5205468
11956,345091
11957,364357
11958,678000
11959,1435
11960,7384
11961,113074
11962,204612
11963,9033
11964,702166
11965,191442
11966,1243910
11967,487215
11968,476032
11969,457380
11970,52482
11971,1288549
11972,541904
11973,1132192
11974,32757
11975,440525
11976,1834384
11977,112135
11978,1232018
11979,131105
11980,2238174
11981,63649
11982,11560
11983,26662
11984,800365
11985,10575
11986,27477
11987,307040
11988,20694
11989,60289
11990,1333124
11991,68598
11992,68598
11993,159714
11994,2472695
11995,2472695
11996,1055287
11997,3159
11998,3066100
11999,13931
12000,48668
12001,34694
12002,34694
12003,34694
12004,5122
12005,61705123
12006,26376
12007,18823
12008,31900
12009,27383770
12010,2540
12011,59689605
12012,26734
12013,74
12014,1646788
12015,20591853
12016,101657
12017,200242
12018,14016568
12019,18089
12020,16595
12021,21952
12022,88097
12023,18565
12024,5855392
12025,5855392
12026,109649
12027,3400278
12028,3237118
12029,2152738
12030,48390190
12031,55455765
12032,194102
12033,435266
12034,60438
12035,121094
12036,640979
12037,40119
12038,2300000
12039,3866794
12040,6537
12041,254536
12042,97321
12043,1223220
12044,41012075
12045,8899
12046,264
12047,4417667
12048,54030051
12049,11558
12050,18730891
12051,18730891
12052,3153157
12053,6643
12054,486295561
12055,1293626
12056,20810036
12057,107509366
12058,613956
12059,155271
12060,7883
12061,58776
12062,21587519
12063,30400
12064,8821329
12065,4890
12066,21256
12067,4505
12068,20018
12069,36261763
12070,4212494
12071,262921
12072,21671241
12073,86202
12074,85886987
12075,55124043
12076,1856122
12077,369573
12078,781196
12079,91998
12080,15387
12081,49001
12082,2006788
12083,31747
12084,55483770
12085,22936
12086,97685686
12087,919095
12088,27099
12089,5879736
12090,1479387
12091,939101
12092,2043889
12093,7028
12094,3774
12095,884
12096,4267218
12097,6945
12098,65075540
12099,182695
12100,779818
12101,732655
12102,1490948
12103,260354
12104,105057
12105,6823
12106,5076
12107,4210454
12108,100125643
12109,21206
12110,8374
12111,12488
12112,3234
12113,82051601
12114,10753574
12115,12173
12116,9639125
12117,85812
12118,815
12119,29462
12120,102470008
12121,1676108
12122,10232
12123,159305
12124,191761
12125,32188
12126,27079
12127,3089
12128,15395
12129,5428
12130,127440871
12131,151778
12132,564489
12133,8447
12134,4304286
12135,331507
12136,162434410
12137,203044
12138,324597
12139,177743
12140,33420
12141,5782
12142,165237
12143,261865
12144,126643061
12145,79213375
12146,46009673
12147,64063008
12148,185367
12149,20136
12150,6896
12151,3401155
12152,23020
12153,925576
12154,4772155
12155,421573
12156,7516
12157,921974
12158,252
12159,255388
12160,135382
12161,14869
12162,60197
12163,24470
12164,38583626
12165,125070033
12166,112621
12167,30588
12168,1823154
12169,6141
12170,6200000
12171,6200000
12172,87639
12173,8905
12174,490154
12175,15436808
12176,43034523
12177,5777
12178,14999232
12179,30408
12180,85999
12181,228894
12182,3775000
12183,113257297
12184,27007844
12185,6304223
12186,9097072
12187,6639
12188,3533
12189,89217875
12190,44307192
12191,19337
12192,13099931
12193,101934
12194,20998
12195,135280
12196,14431633
12197,3195
12198,2964845
12199,2341534
12200,1148304
12201,17077
12202,2129768
12203,3759078
12204,15587
12205,2471
12206,71239
12207,2086905
12208,4636
12209,4175
12210,3338
12211,5700
12212,21218403
12213,15126
12214,10104
12215,3360800
12216,51570
12217,27253
12218,1054328
12219,1087419
12220,8074
12221,8074
12222,30112
12223,48023088
12224,24252420
12225,12545979
12226,8874389
12227,61433527
12228,87242834
12229,20007149
12230,86260045
12231,11728
12232,14814
12233,22121
12234,24852
12235,43955
12236,50839
12237,59425
12238,67054
12239,438207
12240,3127773
12241,812737
12242,897876
12243,20774575
12244,120745
12245,1326999
12246,3903095
12247,181633
12248,1264339
12249,1023348
12250,100086
12251,125616
12252,527474
12253,1865396
12254,9283
12255,663246
12256,172533
12257,1579940
12258,14817
12259,8494
12260,8494
12261,14513
12262,138366
12263,4712792
12264,166425
12265,91151
12266,3289
12267,1918403
12268,32919
12269,20444
12270,5017246
12271,38786
12272,85755
12273,166339
12274,123470
12275,270880
12276,1076443
12277,273829
12278,163756
12279,379466
12280,104038
12281,1183658
12282,59472
12283,5638
12284,568876
12285,1087585
12286,285930
12287,203917
12288,1605463
12289,138148
12290,171419
12291,3347647
12292,2025032
12293,1325092
12294,67209615
12295,91441
12296,5677
12297,58946
12298,80141
12299,12450
12300,1703
12301,1703
12302,1802
12303,1738477
12304,20777061
12305,1016985
12306,2930414
12307,4611
12308,54058
12309,4375
12310,8239
12311,779820
12312,120933
12313,101987
12314,47748
12315,3262
12316,3740823
12317,100546139
12318,9522
12319,72679278
12320,272132
12321,4218
12322,161194
12323,52458
12324,153440
12325,1469
12326,218044
12327,175702
12328,309766
12329,12231
12330,1903
12331,478595
12332,44922302
12333,150191
12334,13450
12335,440627
12336,21787
12337,44213
12338,3029287
12339,72791
12340,17091
12341,37895
12342,21626
12343,151101803
12344,52713
12345,14218
12346,2402067
12347,40098064
12348,1318823
12349,14904426
12350,35144505
12351,46612
12352,40598
12353,153707064
12354,853
12355,71916
12356,22815
12357,5622787
12358,45852178
12359,45852178
12360,3818664
12361,17102
12362,4073489
12363,58697076
12364,53647
12365,544098
12366,3063505
12367,685780
12368,47695371
12369,51738905
12370,38578
12371,800012
12372,10474
12373,2999340
12374,3768878
12375,42166
12376,17782178
12377,19375
12378,288483
12379,42158780
12380,561460
12381,7822
12382,46654
12383,4264983
12384,20476
12385,316020
12386,25564
12387,20762
12388,200219
12389,14109
12390,9263
12391,102033
12392,71451
12393,31016021
12394,7889694
12395,543
12396,14073
12397,27593
12398,3902185
12399,98868
12400,86307
12401,5012
12402,6900335
12403,850
12404,310407
12405,3176
12406,230069
12407,518918
12408,4601256
12409,13960394
12410,54767494
12411,226277068
12412,7137
12413,226277068
12414,7137
12415,7885294
12416,532177324
12417,8004
12418,138291365
12419,7476
12420,10656
12421,2915
12422,30353973
12423,3500605
12424,12080
12425,3652206
12426,73171
12427,169607287
12428,6332
12429,204956
12430,57682904
12431,5083906
12432,45878
12433,5664764
12434,24760338
12435,1200885
12436,45540830
12437,5902
12438,12786053
12439,35958062
12440,60323786
12441,71917
12442,270395425
12443,2260616
12444,270395425
12445,2260616
12446,2376479
12447,350703
12448,894410
12449,4212
12450,1598
12451,33125
12452,9258
12453,40848
12454,2835047
12455,50162
12456,9467
12457,54647948
12458,2000093
12459,64508620
12460,41614
12461,12391761
12462,70060
12463,13739
12464,5290
12465,2280004
12466,31886361
12467,1434174
12468,150092
12469,1647175
12470,32187017
12471,33370166
12472,8106986
12473,150549
12474,82703
12475,3664
12476,22395806
12477,4664
12478,880883
12479,362657
12480,5711
12481,597251
12482,180099
12483,2082980
12484,3016
12485,113231
12486,75526
12487,57527
12488,8438
12489,10761
12490,12158
12491,33443
12492,176040665
12493,176040665
12494,168052812
12495,12241122
12496,10166820
12497,42873127
12498,3024308
12499,39175066
12500,4799774
12501,9000000
12502,73206343
12503,209726015
12504,175003033
12505,107977
12506,21497
12507,9710
12508,18095701
12509,26830068
12510,103739
12511,7358
12512,1596371
12513,30157
12514,3465
12515,15898
12516,355922
12517,114581250
12518,29710
12519,24662
12520,13671
12521,4252
12522,183943
12523,84147
12524,20641
12525,228984
12526,8994
12527,28660
12528,18123
12529,26756
12530,9111
12531,443684
12532,79393
12533,335609
12534,2020988
12535,10626
12536,30989
12537,1915789
12538,66680
12539,68883
12540,52292
12541,17273059
12542,381610
12543,61406
12544,86800
12545,3603484
12546,240978
12547,1129408
12548,1274420
12549,1305195
12550,56196
12551,18957
12552,57386418
12553,10042
12554,8580410
12555,3986245
12556,73121
12557,74262031
12558,1799312
12559,291513
12560,142483
12561,13873211
12562,800000
12563,3099497
12564,691597
12565,1755355
12566,17506
12567,3614896
12568,14616
12569,557241
12570,155212
12571,37072
12572,4526
12573,5597
12574,54361
12575,2537
12576,45020282
12577,39928
12578,1105717
12579,686435
12580,17571660
12581,2797
12582,24801212
12583,3917
12584,99707
12585,99707
12586,196458
12587,34121140
12588,20738724
12589,58060186
12590,226008385
12591,436798
12592,1112592
12593,22091
12594,73921000
12595,1249233
12596,248370
12597,13406883
12598,4661
12599,152901115
12600,6170998
12601,29245
12602,49034
12603,4504974
12604,172147
12605,17245
12606,4693236
12607,18000
12608,3600146
12609,569306
12610,6303560
12611,1157604
12612,532669
12613,62279
12614,29736
12615,8454
12616,445374
12617,104874
12618,51996
12619,541719
12620,57635
12621,41072
12622,50511
12623,20186659
12624,32203
12625,3814868
12626,43113
12627,3275444
12628,742
12629,5500
12630,107825862
12631,621738
12632,22105643
12633,38613
12634,4439
12635,16815
12636,30142
12637,800148
12638,549185
12639,78372
12640,425045
12641,3742
12642,1254040
12643,3462
12644,21058033
12645,11455
12646,289323
12647,13334
12648,16201
12649,4480
12650,8601
12651,61465
12652,102510
12653,8426
12654,16975
12655,264624300
12656,45270
12657,9420546
12658,3040
12659,51499
12660,2377
12661,5617731
12662,5342
12663,180851
12664,146880162
12665,34630
12666,337670
12667,2578
12668,84809
12669,262599
12670,1412404
12671,41189488
12672,26950
12673,78944
12674,4189
12675,2001124
12676,1190000
12677,33500000
12678,13693
12679,11089
12680,14773
12681,78301
12682,103540
12683,1262598
12684,638144
12685,2105352
12686,35312
12687,54174
12688,289308
12689,51687870
12690,53496
12691,47965
12692,708973
12693,5730596
12694,3496795
12695,475618
12696,7095
12697,57759
12698,25287
12699,1416
12700,113278
12701,130168683
12702,37626
12703,1281258
12704,90503
12705,930058
12706,129547
12707,466505
12708,19318
12709,2026499
12710,471575
12711,159731
12712,183570
12713,11678
12714,320725
12715,1940
12716,9955
12717,37766
12718,7793
12719,12795
12720,86089513
12721,2100538
12722,12500
12723,33800859
12724,81089
12725,21142
12726,33144
12727,14301505
12728,115171585
12729,940854
12730,16790139
12731,1015744
12732,505335
12733,18440
12734,18092
12735,604
12736,68278
12737,2583
12738,467596
12739,835519
